scenario_id,case_name,num_generators,time_horizon,reserve_margin,total_capacity,demand_t0,renewable_t0,net_demand_t0,solar_t0,wind_t0,demand_t1,renewable_t1,net_demand_t1,solar_t1,wind_t1,demand_t2,renewable_t2,net_demand_t2,solar_t2,wind_t2,demand_t3,renewable_t3,net_demand_t3,solar_t3,wind_t3,demand_t4,renewable_t4,net_demand_t4,solar_t4,wind_t4,demand_t5,renewable_t5,net_demand_t5,solar_t5,wind_t5,demand_t6,renewable_t6,net_demand_t6,solar_t6,wind_t6,demand_t7,renewable_t7,net_demand_t7,solar_t7,wind_t7,demand_t8,renewable_t8,net_demand_t8,solar_t8,wind_t8,demand_t9,renewable_t9,net_demand_t9,solar_t9,wind_t9,demand_t10,renewable_t10,net_demand_t10,solar_t10,wind_t10,demand_t11,renewable_t11,net_demand_t11,solar_t11,wind_t11,demand_t12,renewable_t12,net_demand_t12,solar_t12,wind_t12,demand_t13,renewable_t13,net_demand_t13,solar_t13,wind_t13,demand_t14,renewable_t14,net_demand_t14,solar_t14,wind_t14,demand_t15,renewable_t15,net_demand_t15,solar_t15,wind_t15,demand_t16,renewable_t16,net_demand_t16,solar_t16,wind_t16,demand_t17,renewable_t17,net_demand_t17,solar_t17,wind_t17,demand_t18,renewable_t18,net_demand_t18,solar_t18,wind_t18,demand_t19,renewable_t19,net_demand_t19,solar_t19,wind_t19,demand_t20,renewable_t20,net_demand_t20,solar_t20,wind_t20,demand_t21,renewable_t21,net_demand_t21,solar_t21,wind_t21,demand_t22,renewable_t22,net_demand_t22,solar_t22,wind_t22,demand_t23,renewable_t23,net_demand_t23,solar_t23,wind_t23
23,case24,24,24,0.1,2754.6410000000005,1432.7733416362646,44.86342877731612,1387.9099128589485,0.0,44.86342877731612,1512.5948825173416,43.08839935748423,1469.5064831598575,0.0,43.08839935748423,1530.3327284548654,31.11360866300573,1499.2191197918596,0.0,31.11360866300573,1527.2663623305498,45.052737165680114,1482.2136251648697,0.0,45.052737165680114,1725.505976353093,40.95929295408762,1684.5466833990054,0.0,40.95929295408762,1853.840932797974,43.54667453551237,1810.2942582624614,0.0,43.54667453551237,1711.295058793665,36.67640012841154,1674.6186586652534,0.0,36.67640012841154,1754.330855160806,106.89185271122372,1647.4390024495824,70.43465314200898,36.45719956921474,1829.1622588929324,174.4825035638699,1654.6797553290626,136.06930107115787,38.41320249271202,1874.0686698991599,220.7123905501483,1653.3562793490116,192.43105099745938,28.281339552688937,1922.6525286806584,277.493360320766,1645.1591683598924,235.6789428056317,41.814417515134274,1850.851461760596,293.2747850305964,1557.5766767299997,262.8657041394684,30.409080891127967,1539.8139448338736,296.9075573780975,1242.906387455776,272.1386021423158,24.768955235781725,1427.7365063090501,281.4943539491495,1146.2421523599005,262.8657041394684,18.628649809681125,1659.9690708717787,258.8342390648583,1401.1348318069204,235.67894280563175,23.15529625922655,1652.2041746092357,215.3838661817159,1436.8203084275199,192.43105099745938,22.952815184256504,1714.59036246181,160.65093599286163,1553.9394264689483,136.06930107115787,24.581634921703763,1803.3537354818789,102.37700073116909,1700.9767347507097,70.43465314200904,31.942347589160054,1940.7610480554304,29.419689360053077,1911.3413586953773,3.3327366803802205e-14,29.419689360053045,1939.443852937955,35.31693091729356,1904.1269220206614,0.0,35.31693091729356,1761.8429331077994,36.259548223516795,1725.5833848842826,0.0,36.259548223516795,1820.4953381855967,43.37730143268064,1777.118036752916,0.0,43.37730143268064,1849.251959090377,40.57082793608639,1808.6811311542908,0.0,40.57082793608639,1807.024578218385,35.16012929319706,1771.8644489251878,0.0,35.16012929319706
24,case24,24,24,0.1,2754.6410000000005,1455.9947047409162,51.261334320058204,1404.733370420858,0.0,51.261334320058204,1399.8641264853602,48.75285176502118,1351.111274720339,0.0,48.75285176502118,1549.1793220503387,50.73651666694004,1498.4428053833985,0.0,50.73651666694004,1539.3239172313854,48.59766199847953,1490.726255232906,0.0,48.59766199847953,1520.7297339429088,47.69813187046667,1473.0316020724422,0.0,47.69813187046667,1551.6996746559828,51.390656123941696,1500.3090185320411,0.0,51.390656123941696,1645.0634718760168,49.34209344094181,1595.721378435075,0.0,49.34209344094181,1728.364228651431,110.01933230614006,1618.3448963452909,71.57605487670446,38.44327742943559,1866.9889992785386,178.42952665112816,1688.5594726274105,138.27431989858488,40.15520675254327,1697.5484662033803,228.08733384391812,1469.4611323594622,195.5494185284947,32.53791531542341,1639.0204798578648,270.4964506818969,1368.5240291759678,239.4981474463813,30.998303235515582,1700.725090159349,300.7746277167465,1399.9504624426027,267.1254734051992,33.64915431154732,1771.0288184598076,314.7978423496203,1456.2309761101874,276.5486397971698,38.249202552450484,1698.7238528465261,296.6698872435204,1402.0539656030057,267.1254734051992,29.5444138383212,1605.0178421064024,273.9191466479907,1331.0986954584118,239.49814744638132,34.42099920160937,1697.9796008657725,226.56891818933704,1471.4106826764355,195.54941852849473,31.019499660842314,1792.2457371750809,173.29838515489251,1618.9473520201884,138.27431989858488,35.02406525630765,1906.4734282107916,98.58212690213968,1807.891301308652,71.57605487670453,27.00607202543514,2172.6340733338648,34.41353508714448,2138.2205382467205,3.386744065361584e-14,34.413535087144446,2090.849611930342,38.867113366901094,2051.9824985634405,0.0,38.867113366901094,2017.3458263504433,37.08495193329682,1980.2608744171464,0.0,37.08495193329682,1958.4913364347494,37.95496375536893,1920.5363726793805,0.0,37.95496375536893,1905.143676691453,49.81275231860609,1855.330924372847,0.0,49.81275231860609,1743.6865664301445,47.58699406762559,1696.099572362519,0.0,47.58699406762559
25,case24,24,24,0.1,2754.6410000000005,1433.9456050117722,61.98086481305284,1371.9647401987193,0.0,61.98086481305284,1533.1372678663151,69.14898258280812,1463.9882852835071,0.0,69.14898258280812,1584.6066153095326,67.14623491534378,1517.4603803941889,0.0,67.14623491534378,1577.482625435001,69.36779836327787,1508.114827071723,0.0,69.36779836327787,1798.821205568806,76.65798513305081,1722.1632204357552,0.0,76.65798513305081,1722.899027279015,65.48650116989774,1657.4125261091172,0.0,65.48650116989774,1967.1337297685086,61.01740852351968,1906.116321244989,0.0,61.01740852351968,2205.6637272470557,162.31789298026192,2043.3458342667939,98.47937171546991,63.838521264792014,2204.9131891910693,242.47792528375845,1962.4352639073109,190.24753699338711,52.23038829037134,2243.5977294163476,326.74257143531213,1916.8551579810355,269.0506470241252,57.69192441118693,2084.7737223000136,380.40634717612653,1704.367375123887,329.51840008738606,50.88794708874049,1931.39948299289,410.7764526661699,1520.62303032672,367.53001873959516,43.24643392657475,1812.3909996671086,422.11105051930275,1390.2799491478058,380.49507398677434,41.6159765325284,1865.9636119371614,419.92432839743765,1446.0392835397238,367.53001873959516,52.394309657842506,1867.5608356071739,374.6541919627909,1492.906643644383,329.5184000873861,45.135791875404756,1856.0815563068177,299.9368483609978,1556.1447079458198,269.0506470241253,30.886201336872507,1893.342831664988,229.2996850466802,1664.0431466183077,190.24753699338711,39.05214805329309,2175.258992776258,136.8411692192756,2038.4178235569823,98.47937171547002,38.36179750380558,2288.8393270158904,51.81193804304306,2237.0273889728473,4.659720744492385e-14,51.81193804304301,2095.134942277723,49.69297310323788,2045.4419691744852,0.0,49.69297310323788,1972.9244199056864,58.355388121295974,1914.5690317843903,0.0,58.355388121295974,1966.1946329233342,63.545908834013176,1902.6487240893211,0.0,63.545908834013176,1900.0179854236867,76.33428092851351,1823.6837044951733,0.0,76.33428092851351,1862.2620077707263,65.47596428141946,1796.7860434893068,0.0,65.47596428141946
26,case24,24,24,0.1,2754.6410000000005,1321.0054614919472,63.593936412633184,1257.411525079314,0.0,63.593936412633184,1459.2982549903,54.06863783508699,1405.229617155213,0.0,54.06863783508699,1498.930344568828,53.85281226151751,1445.0775323073105,0.0,53.85281226151751,1557.7064469251343,51.95087602853105,1505.7555708966033,0.0,51.95087602853105,1611.763897290491,55.891243445341416,1555.8726538451497,0.0,55.891243445341416,1754.1850138924785,55.06734844696165,1699.1176654455169,0.0,55.06734844696165,1821.0872090976904,50.07175510128264,1771.0154539964078,0.0,50.07175510128264,1777.7424640183092,125.29453280725312,1652.4479312110561,76.1569842467946,49.13754856045853,1841.5194574248455,180.08202462318556,1661.43743280166,147.12399587253722,32.95802875064833,1874.4152738471632,254.31238379650645,1620.1028900506567,208.0647503134654,46.247633483041064,1853.840712538842,298.75556110969995,1555.085151429142,254.8262358637883,43.92932524591168,1708.074867860209,315.02204123853176,1393.0528266216772,284.22173456026,30.800306678271735,1516.0479263917107,325.7324541763007,1190.31547221541,294.2479917450745,31.48446243122618,1499.8256781707155,316.2089715835655,1183.61670658715,284.22173456026,31.98723702330552,1534.467375647045,279.44010744634244,1255.0272682007026,254.82623586378836,24.613871582554097,1674.0907415565891,242.09006027944173,1432.0006812771474,208.06475031346542,34.025309965976305,1739.9641988513358,183.07960451333597,1556.884594338,147.12399587253722,35.955608640798744,1960.052892735541,109.32623376204008,1850.726658973501,76.15698424679468,33.1692495152454,1933.8987137100792,26.472828473255767,1907.4258852368234,3.603498612461423e-14,26.47282847325573,1796.8756188122886,45.73616889218164,1751.139449920107,0.0,45.73616889218164,1785.5719560650525,37.3696805299022,1748.2022755351504,0.0,37.3696805299022,1831.983537733467,37.3104363597028,1794.6731013737642,0.0,37.3104363597028,1870.8311559886536,54.14737803138403,1816.6837779572695,0.0,54.14737803138403,1683.7334723351162,50.14058293063886,1633.5928894044773,0.0,50.14058293063886
27,case24,24,24,0.1,2754.6410000000005,1263.2229597950652,41.207834929253345,1222.015124865812,0.0,41.207834929253345,1326.2168178026957,44.47485911165239,1281.7419586910432,0.0,44.47485911165239,1418.2291079920824,39.47117693180651,1378.757931060276,0.0,39.47117693180651,1334.5965761404887,45.74778405871892,1288.8487920817697,0.0,45.74778405871892,1425.0338541135875,39.48277600945486,1385.5510781041326,0.0,39.48277600945486,1530.4401172266744,40.69529139724277,1489.7448258294316,0.0,40.69529139724277,1571.6575557543865,40.39556832451017,1531.2619874298764,0.0,40.39556832451017,1602.852700001902,97.97330846043613,1504.8793915414658,59.05767032916239,38.91563813127374,1696.5292618690437,147.0343074172397,1549.494954451804,114.09065802280715,32.94364939443254,1710.1733190647758,190.80057532542727,1519.3727437393486,161.34855591592463,29.45201940950263,1748.543302486445,227.08889933145372,1521.4544031549913,197.61081636446772,29.478082966985998,1704.4443985764694,253.72925445752526,1450.7151441189442,220.40622624508705,33.32302821243822,1653.746613358029,253.5033183408373,1400.2432950171917,228.1813160456143,25.322002295223005,1628.0489025828153,255.11952771313923,1372.9293748696762,220.40622624508705,34.713301468052194,1584.8250314972445,222.20199474693564,1362.6230367503088,197.61081636446778,24.591178382467852,1581.1383844487364,188.08957078443996,1393.0488136642964,161.34855591592463,26.741014868515336,1652.5253762720345,138.6047401144031,1513.9206361576314,114.09065802280715,24.514082091595974,1754.5555642690797,86.80458211927802,1667.7509821498018,59.057670329162455,27.74691179011556,1733.0652104552603,21.85898984175541,1711.206220613505,2.7944151832049215e-14,21.85898984175538,1728.8263884033527,38.31255818132107,1690.5138302220316,0.0,38.31255818132107,1693.217969297519,40.7149745019726,1652.5029947955463,0.0,40.7149745019726,1684.2645078304731,33.44152996223635,1650.8229778682369,0.0,33.44152996223635,1623.621251480914,36.407987122844375,1587.2132643580696,0.0,36.407987122844375,1549.1427057993774,40.62035229257553,1508.522353506802,0.0,40.62035229257553
28,case24,24,24,0.1,2754.6410000000005,1275.1372464366139,60.58832804351799,1214.5489183930958,0.0,60.58832804351799,1328.4239683400663,51.84068682610952,1276.5832815139568,0.0,51.84068682610952,1301.4248169352707,60.82801372359655,1240.5968032116741,0.0,60.82801372359655,1359.5483940646793,60.06521605542139,1299.483178009258,0.0,60.06521605542139,1651.810288075152,51.96943546721473,1599.8408526079372,0.0,51.96943546721473,1665.7853703895682,59.265795672596205,1606.519574716972,0.0,59.265795672596205,1725.6067312418015,45.07273287654721,1680.5339983652543,0.0,45.07273287654721,1787.1934888219644,128.01029267251818,1659.1831961494463,71.3645429328255,56.64574973969269,1527.2404347243735,184.94900856179206,1342.2914261625815,137.8657102002623,47.08329836152975,1465.7358623291057,234.16675006993506,1231.5691122591707,194.9715571514097,39.19519291852534,1624.1923190349032,278.8889394769206,1345.3033795579827,238.79041468842115,40.09852478849946,1642.8791617622396,292.99600266656046,1349.8831590956793,266.3361000842352,26.659902582325238,1521.7609926210796,313.22218579018704,1208.5388068308926,275.73142040052466,37.49076538966236,1425.6020807026373,302.95281667380925,1122.649264028828,266.3361000842352,36.616716589574004,1517.483405501665,273.78158426920015,1243.7018212324647,238.79041468842118,34.99116958077898,1675.6062521691313,236.6385524099309,1438.9676997592003,194.97155715140974,41.666995258521155,1717.0670175461453,173.47752549065,1543.5894920554952,137.8657102002623,35.611815290387696,1585.186254375519,107.05697267550788,1478.129281700011,71.36454293282557,35.69242974268231,1634.3686962635059,48.195102712836665,1586.1735935506692,3.3767360141785574e-14,48.19510271283663,1841.998000318844,47.16252092112352,1794.8354793977205,0.0,47.16252092112352,1945.189667023473,47.372058850755494,1897.8176081727174,0.0,47.372058850755494,1803.811601021926,43.87381843549618,1759.9377825864299,0.0,43.87381843549618,1644.1164741646521,51.58558761919193,1592.5308865454601,0.0,51.58558761919193,1509.5290713646405,54.69555771295054,1454.8335136516898,0.0,54.69555771295054
29,case24,24,24,0.1,2754.6410000000005,1694.1364193122856,54.32872066377559,1639.80769864851,0.0,54.32872066377559,1701.2700733693277,62.95380102743171,1638.3162723418961,0.0,62.95380102743171,1458.6442797322989,52.40275813298624,1406.2415215993126,0.0,52.40275813298624,1545.6747515584268,57.86001458610773,1487.814736972319,0.0,57.86001458610773,1682.8645751915128,48.12025791769481,1634.744317273818,0.0,48.12025791769481,1850.5143739617572,49.80505984502433,1800.709314116733,0.0,49.80505984502433,1972.8537605704478,57.85766030999122,1914.9961002604566,0.0,57.85766030999122,2035.7945788292554,113.71454408665048,1922.080034742605,53.806521643300705,59.90802244334977,2067.4395208083206,153.24248006321676,1914.1970407451038,103.94621775609174,49.296262307125005,2029.472414368377,189.77505820631524,1839.6973561620619,147.00215090805196,42.772907298263284,1933.234654247024,219.95857672661973,1713.2760775204044,180.04013040816906,39.91844631845067,1879.1593204439284,238.47824653469868,1640.6810739092298,200.8086725513527,37.66957398334596,1916.5174821307412,239.69372271118544,1676.8237594195557,207.8924355121835,31.80128719900193,1747.1847639579505,239.2482383991553,1507.9365255587952,200.8086725513527,38.43956584780258,1773.2837687011913,217.09128039285673,1556.1924883083345,180.0401304081691,37.051149984687626,1813.158758315581,182.4904495457119,1630.668308769869,147.002150908052,35.488298637659895,1926.5274154985295,137.00242247495984,1789.5249930235698,103.94621775609174,33.056204718868095,1966.6501003502162,87.03691616952108,1879.613184180695,53.80652164330076,33.230394526220316,1998.853306832506,27.790949478986114,1971.06235735352,2.5459480571694306e-14,27.79094947898609,1949.7002816989013,36.928560648676076,1912.7717210502253,0.0,36.928560648676076,1890.433423929064,43.879277820307315,1846.5541461087566,0.0,43.879277820307315,1984.546802069599,60.61397783349163,1923.9328242361073,0.0,60.61397783349163,1970.1157102323734,47.13623332928082,1922.9794769030925,0.0,47.13623332928082,2018.6818109968754,55.6515496267771,1963.0302613700983,0.0,55.6515496267771
30,case24,24,24,0.1,2754.6410000000005,1393.819851998111,62.00600602590005,1331.813845972211,0.0,62.00600602590005,1465.0899030860996,59.57841194564004,1405.5114911404596,0.0,59.57841194564004,1460.7198847382558,56.671789587046135,1404.0480951512097,0.0,56.671789587046135,1528.814754841343,57.60435970083411,1471.210395140509,0.0,57.60435970083411,1532.673331472903,51.749466358916074,1480.923865113987,0.0,51.749466358916074,1489.9624958928096,56.364569619276764,1433.5979262735327,0.0,56.364569619276764,1457.0941991523957,51.71517226700148,1405.3790268853943,0.0,51.71517226700148,1619.7990181685734,115.38955597784862,1504.4094621907248,65.68719402198238,49.70236195586624,1767.0750975881724,184.99367269463482,1582.0814248935376,126.89791432458732,58.09575837004749,1702.8045998991063,220.42082153536262,1482.3837783637437,179.46075147469045,40.96007006067217,1676.3241559457927,256.9762488551948,1419.3479070905978,219.7936349847077,37.182613870487096,1523.365875082475,275.3926264203276,1247.9732486621474,245.14794549667286,30.244680923654748,1512.9862724951927,289.4683442806108,1223.5179282145818,253.7958286491747,35.67251563143606,1572.9472800744302,278.3078673954312,1294.639412678999,245.14794549667286,33.15992189875833,1581.065173690944,249.70918587208564,1331.3559878188585,219.79363498470775,29.915550887377876,1499.499441799051,206.79176405191632,1292.7076777471348,179.46075147469048,27.331012577225827,1618.5407521439256,159.48092241670042,1459.0598297272252,126.89791432458732,32.5830080921131,1681.6278016060646,103.83926834837365,1577.788533257691,65.68719402198245,38.1520743263912,1686.5450590059238,42.619522830665,1643.925536175259,3.108102491921619e-14,42.61952283066497,1630.5620108325406,37.97544823268263,1592.586562599858,0.0,37.97544823268263,1788.206115432052,47.93256242176318,1740.2735530102889,0.0,47.93256242176318,1804.566635095782,61.14999181052259,1743.4166432852594,0.0,61.14999181052259,1795.3004341820385,50.18988586750136,1745.1105483145373,0.0,50.18988586750136,1685.3101296606571,62.0485805756578,1623.2615490849994,0.0,62.0485805756578
31,case24,24,24,0.1,2754.6410000000005,1539.6656815859865,43.54045207481837,1496.125229511168,0.0,43.54045207481837,1488.9217494445716,39.259410589553944,1449.6623388550177,0.0,39.259410589553944,1542.5493777506442,52.40073193884236,1490.1486458118018,0.0,52.40073193884236,1546.2984976607593,45.88221602059069,1500.4162816401686,0.0,45.88221602059069,1663.3337478632598,44.50701812245695,1618.8267297408029,0.0,44.50701812245695,1909.5696741821785,46.622179167171346,1862.947495015007,0.0,46.622179167171346,2066.157608629381,44.234568447915215,2021.9230401814655,0.0,44.234568447915215,1966.6522916691708,129.34112169496467,1837.3111699742062,81.45226232260896,47.88885937235571,1941.5356425548764,195.7069609472794,1745.828681607597,157.35368757416,38.35327337311941,2053.7309911634406,254.1799988657405,1799.5509922977,222.53171905679585,31.648279808944647,1896.2230630863112,306.99860319361284,1589.2244598926984,272.54458163676463,34.45402155684819,1677.9478665635686,337.297968674484,1340.6498978890845,303.9839813794049,33.31398729507912,1659.5406204759702,337.020032238982,1322.5205882369883,314.70737514832007,22.312657090661947,1707.4058799483582,332.14943288889776,1375.2564470594605,303.9839813794049,28.16545150949289,1678.3468806963033,292.10945174773235,1386.237428948571,272.5445816367647,19.564870110967654,1629.3457667041466,247.13753414923102,1382.2082325549156,222.53171905679588,24.605815092435133,1734.9267940082887,180.52505017783034,1554.4017438304584,157.35368757416,23.171362603670325,1707.7585353244706,112.51731668094381,1595.2412186435267,81.45226232260904,31.06505435833476,1690.5848689356312,28.85352070095198,1661.7313482346792,3.854053796434554e-14,28.85352070095194,1823.016841619834,31.363440838633146,1791.6534007812008,0.0,31.363440838633146,1968.5787513207529,40.890739012952295,1927.6880123078006,0.0,40.890739012952295,1971.7635716421676,42.874018568741654,1928.889553073426,0.0,42.874018568741654,1932.74157691394,46.481137542251986,1886.2604393716879,0.0,46.481137542251986,1867.4058286357417,42.54938793472336,1824.8564407010183,0.0,42.54938793472336
32,case24,24,24,0.1,2754.6410000000005,1324.1625679114607,41.265078122428264,1282.8974897890323,0.0,41.265078122428264,1311.1274514020454,37.997357042192974,1273.1300943598524,0.0,37.997357042192974,1402.940668136158,42.60731133755147,1360.3333567986065,0.0,42.60731133755147,1429.079622150445,40.726169070282964,1388.353453080162,0.0,40.726169070282964,1356.9329220027782,34.76520146755414,1322.1677205352241,0.0,34.76520146755414,1438.9425613054507,39.06407698366441,1399.8784843217863,0.0,39.06407698366441,1578.8888546343776,33.37001615066369,1545.5188384837138,0.0,33.37001615066369,1731.0420096285743,89.08674198319183,1641.9552676453825,55.687496386168924,33.399245597022905,1821.3939899147688,136.94771410840093,1684.4462758063678,107.57998192155944,29.367732186841504,1762.2042991389246,178.26935692174254,1583.9349422171822,152.14106947332172,26.128287448420824,1617.2917609626436,218.14387186594806,1399.1478890966955,186.33399456548227,31.80987730046579,1552.7373437315446,224.60535528578578,1328.131988445759,207.8285658594907,16.776789426295075,1468.804134610878,229.99917698067608,1238.804957630202,215.1599638431189,14.839213137557179,1503.8169957695497,227.89071638975705,1275.9262793797927,207.8285658594907,20.062150530266344,1490.2858172643244,209.06556326304428,1281.22025400128,186.3339945654823,22.731568697561972,1492.430078715349,174.32740005305044,1318.1026786622986,152.14106947332175,22.18633057972868,1596.3438844948118,128.61195137698715,1467.7319331178246,107.57998192155944,21.031969455427713,1757.5214083986116,82.4523997110944,1675.0690086875172,55.68749638616898,26.764903324925424,1823.8749083681573,27.09054527813816,1796.7843630900193,2.634949610251358e-14,27.090545278138134,1783.2668259388372,27.865392573026675,1755.4014333658106,0.0,27.865392573026675,1797.8028771192742,39.55824220064193,1758.2446349186323,0.0,39.55824220064193,1734.0422303344378,33.662970798340865,1700.379259536097,0.0,33.662970798340865,1753.752779251436,31.8325413537461,1721.92023789769,0.0,31.8325413537461,1723.1622705950408,36.438324902128855,1686.723945692912,0.0,36.438324902128855
33,case24,24,24,0.1,2754.6410000000005,1252.4919372523116,38.89401101907354,1213.597926233238,0.0,38.89401101907354,1215.7803122901928,36.469464388362155,1179.3108479018306,0.0,36.469464388362155,1219.3151600563915,38.129425161022425,1181.185734895369,0.0,38.129425161022425,1311.727459047523,44.65406849197058,1267.0733905555526,0.0,44.65406849197058,1442.7981633398508,34.71547202025486,1408.082691319596,0.0,34.71547202025486,1381.6879774995396,40.44043342683756,1341.247544072702,0.0,40.44043342683756,1425.0467087112156,41.46049807758733,1383.5862106336283,0.0,41.46049807758733,1638.9916402780439,107.03877370702641,1531.9528665710175,68.88059836649859,38.15817534052782,1690.7931813790578,161.0230419854356,1529.7701393936222,133.06709778489116,27.95594420054446,1664.7532468021539,217.8462416345522,1446.9070051676017,188.18529439301994,29.660947241532252,1571.8042620903666,256.92700292556464,1314.877259164802,230.47897417916752,26.448028746397103,1456.4506040338254,280.5283172980972,1175.9222867357282,257.0658927595186,23.462424538578592,1367.2093903974733,297.3203717172999,1069.8890186801734,266.1341955697823,31.186176147517596,1395.9124913525288,283.0592222428207,1112.8532691097082,257.0658927595186,25.99332948330211,1388.4176895278856,256.4178029443258,1131.9998865835598,230.47897417916758,25.938828765158227,1447.8279651001942,207.28556658555928,1240.542398514635,188.18529439301997,19.100272192539304,1657.3219565157326,159.4460601633445,1497.875896352388,133.06709778489116,26.378962378453327,1844.218513751893,92.77851736975724,1751.4399963821356,68.88059836649866,23.897919003258576,1855.764303830031,24.54879442949185,1831.215509400539,3.2592039074818965e-14,24.548794429491817,1618.8369524038685,33.24245420272972,1585.5944982011388,0.0,33.24245420272972,1641.7262196070205,23.568164013450545,1618.15805559357,0.0,23.568164013450545,1598.5465195563577,32.201328656305805,1566.3451909000519,0.0,32.201328656305805,1531.8822394080357,29.572107181454196,1502.3101322265816,0.0,29.572107181454196,1480.2188060841934,38.03266773527313,1442.1861383489202,0.0,38.03266773527313
34,case24,24,24,0.1,2754.6410000000005,1245.1089342941607,64.99431690246622,1180.1146173916945,0.0,64.99431690246622,1404.1529015530439,54.76542033975357,1349.3874812132904,0.0,54.76542033975357,1420.58219325684,54.58696479666247,1365.9952284601775,0.0,54.58696479666247,1507.9733258159831,59.08671842849114,1448.886607387492,0.0,59.08671842849114,1594.383125736285,55.71489487639125,1538.6682308598936,0.0,55.71489487639125,1664.8006719370794,52.46753466169055,1612.333137275389,0.0,52.46753466169055,1807.1771411342424,58.77967680216254,1748.3974643320798,0.0,58.77967680216254,1956.295997011052,127.10360646640217,1829.1923905446497,82.60849127082837,44.4951151955738,1863.3126137639488,199.8259142641683,1663.4866994997806,159.5873503785363,40.238563885631976,1802.3744012088398,263.5921224641122,1538.7822787447276,225.69059528851318,37.901527175599,1877.751598168736,314.35962368929563,1563.3919744794405,276.4133991009213,37.94622458837432,1744.644096651694,345.8156092325611,1398.8284874191331,308.29908655934156,37.516522673219505,1632.052877924879,348.4639038931992,1283.58897403168,319.1747007570727,29.28920313612651,1673.3087917738953,352.8770352484571,1320.4317565254382,308.29908655934156,44.577948689115544,1553.515239158705,303.0457310457662,1250.469508112939,276.41339910092137,26.632331944844868,1632.8540500816744,260.91027938803427,1371.94377069364,225.6905952885132,35.21968409952105,1704.800971087673,183.97581672284076,1520.825154364832,159.5873503785363,24.388466344304437,1787.8591187554348,123.65890859857598,1664.2002101568587,82.60849127082847,41.0504173277475,1814.7679851148423,37.62075530388617,1777.147229810956,3.908762756509634e-14,37.62075530388613,1919.146691678634,48.45833361913016,1870.6883580595038,0.0,48.45833361913016,2017.8757205630106,53.19521212764646,1964.6805084353641,0.0,53.19521212764646,1911.6030445021142,45.72697258669504,1865.8760719154193,0.0,45.72697258669504,1749.201754529361,54.57866858260352,1694.6230859467576,0.0,54.57866858260352,1559.0355998743958,48.246063680993444,1510.7895361934022,0.0,48.246063680993444
35,case24,24,24,0.1,2754.6410000000005,1447.7040797404068,50.75776548037411,1396.9463142600328,0.0,50.75776548037411,1409.9276289858708,52.86849508603679,1357.059133899834,0.0,52.86849508603679,1470.272602198132,56.02475960231113,1414.2478425958209,0.0,56.02475960231113,1531.74882897366,49.59163793101835,1482.1571910426417,0.0,49.59163793101835,1698.840697739385,46.28278495969883,1652.5579127796861,0.0,46.28278495969883,1652.145075934591,42.54293035787243,1609.6021455767186,0.0,42.54293035787243,1538.42941140037,49.25788078410898,1489.1715306162612,0.0,49.25788078410898,1619.5477793610346,105.28099015743598,1514.2667892035986,65.45256071249815,39.828429444937825,1783.4472883855851,162.01931507747264,1621.4279733081125,126.44463757791036,35.57467749956227,1812.9932110144964,209.9626805983447,1603.0305304161518,178.81972135203154,31.14295924631316,1686.0687296127842,251.99770251305543,1434.0710270997288,219.00853662957368,32.98916588348175,1755.9332478802392,275.2465508654305,1480.6866970148087,244.27228206452972,30.974268800900752,1702.959196243983,279.1586894917447,1423.800506752238,252.88927515582074,26.26941433592397,1617.910234166347,276.5483189328204,1341.3619152335266,244.27228206452972,32.27603686829065,1769.274312485846,255.15444184757732,1514.1198706382686,219.0085366295737,36.145905218003605,1998.4351605697177,203.99610052218122,1794.4390600475365,178.81972135203156,25.176379170149662,1877.3151977730301,158.6195348110575,1718.6956629619726,126.44463757791036,32.17489723314713,1965.708919167454,96.10807355916396,1869.60084560829,65.45256071249823,30.65551284666573,1955.22254739093,31.4002558793625,1923.8222915115675,3.0970004135827016e-14,31.40025587936247,1876.8467104306499,25.606127139634996,1851.240583291015,0.0,25.606127139634996,1857.0610418146957,31.12676522274236,1825.9342765919534,0.0,31.12676522274236,1952.4380269065648,39.31850731091821,1913.1195195956466,0.0,39.31850731091821,1848.0323190350111,51.295846121048,1796.736472913963,0.0,51.295846121048,1741.1253116449423,44.09476210261884,1697.0305495423233,0.0,44.09476210261884
